time,rpm,pressure,flow_rate,temperature,vibration,current,noise,ambient_temp,humidity,fluid_viscosity,external_vibration,failure,failure_type,failure_transition
3767.5,100.0,2.5,115.7,120.0,5.6,33.0,100.4,27.9,33.6,1.0,7.3,1,3,OVERLOAD
5108.5,100.0,2.5,90.0,120.0,5.6,31.1,120.0,25.3,32.0,1.0,8.0,1,3,OVERLOAD
4380.0,481.4,2.5,133.1,120.0,4.3,33.0,101.3,27.1,37.2,1.0,8.9,1,3,OVERLOAD
10039.0,1612.6,2.92,129.7,69.6,5.3,17.8,88.0,21.1,42.1,1.0,8.7,0,0,SAFE
2001.5,1633.3,4.13,121.9,73.7,4.1,18.1,98.1,20.5,54.8,1.0,8.8,0,5,SAFE
6056.0,1653.6,4.25,116.3,77.0,4.5,20.6,97.7,25.7,49.9,1.0,8.1,0,0,SAFE
5409.0,351.1,2.5,123.6,120.0,4.5,33.0,94.5,20.5,31.9,1.0,10.0,1,3,OVERLOAD
3953.0,302.6,2.5,120.9,120.0,5.9,33.0,102.6,27.0,34.0,1.0,7.0,1,3,OVERLOAD
4559.5,1643.4,3.01,129.2,74.3,7.1,17.5,96.5,25.8,32.7,1.0,8.0,1,5,IMPELLER_DAMAGE
6739.5,1611.2,4.25,129.3,77.2,4.9,18.3,94.9,26.8,49.7,1.0,7.7,0,0,SAFE
8439.0,1639.9,4.25,123.8,61.4,4.6,20.0,112.6,15.1,46.9,1.0,9.8,0,0,SAFE
6221.0,1626.6,3.48,115.9,75.3,5.2,21.3,103.9,26.0,40.5,1.0,8.5,0,0,SAFE
10823.0,1643.8,4.25,128.9,77.3,4.8,19.9,99.8,28.6,45.3,1.0,7.0,0,0,SAFE
6795.0,1616.3,4.08,134.9,76.5,4.6,18.0,97.7,26.1,48.6,1.0,8.1,0,0,SAFE
4275.0,1635.9,2.69,90.0,75.2,15.0,18.2,106.1,28.3,39.5,1.0,7.1,1,5,IMPELLER_DAMAGE
6433.0,1619.4,4.25,123.5,79.8,5.4,20.5,105.5,29.1,45.6,1.0,8.0,0,0,SAFE
7765.0,1649.7,4.25,128.6,68.1,4.4,19.9,88.0,20.6,52.7,1.0,8.5,0,0,SAFE
8367.0,1638.3,4.2,131.5,65.9,4.8,20.0,98.9,14.5,47.5,1.0,9.0,0,0,SAFE
5158.0,100.0,2.5,126.5,120.0,4.8,33.0,101.5,25.4,31.3,1.0,9.5,1,3,OVERLOAD
7887.0,1633.9,3.5,130.4,69.9,5.3,20.6,102.9,20.0,49.9,1.0,7.8,0,0,SAFE
2710.5,926.5,2.5,118.6,113.1,4.9,33.0,101.1,23.5,51.2,1.0,9.1,1,3,OVERLOAD
8513.5,1659.4,3.94,122.0,63.3,4.5,18.9,103.6,16.5,49.1,1.0,7.9,0,0,SAFE
902.5,1641.2,3.92,125.4,74.3,5.3,18.7,100.3,22.4,42.2,1.0,7.7,1,5,IMPELLER_DAMAGE
6623.5,1627.9,4.25,122.8,81.2,4.1,18.5,102.2,28.9,45.7,1.0,8.7,0,0,SAFE
10440.5,1627.5,4.25,124.0,75.2,4.7,20.5,96.1,23.6,39.0,1.0,7.2,0,0,SAFE
10493.0,1631.6,4.25,120.1,69.1,4.5,19.8,100.1,22.5,36.4,1.0,7.7,0,0,SAFE
9806.0,1653.5,3.39,128.8,67.9,4.9,20.8,92.5,21.1,40.1,1.0,9.3,0,0,SAFE
7031.0,1601.0,3.54,129.9,77.3,4.8,18.6,99.4,25.7,57.6,1.0,9.3,0,0,SAFE
6183.5,1631.7,4.25,122.6,72.5,4.3,20.4,99.8,25.9,42.6,1.0,9.8,0,0,SAFE
7817.0,1635.3,4.25,127.3,67.9,5.5,18.0,101.0,20.9,52.8,1.0,7.6,0,0,SAFE
3164.5,364.8,2.5,123.4,120.0,4.2,33.0,100.4,27.3,30.3,1.0,7.0,1,3,OVERLOAD
4373.5,451.8,2.5,133.7,120.0,5.1,33.0,89.0,26.3,36.8,1.0,8.7,1,3,OVERLOAD
759.5,1019.9,2.5,129.2,98.5,4.0,33.0,115.1,24.1,47.1,1.0,9.5,1,3,OVERLOAD
8589.0,1652.9,4.25,123.4,68.2,4.4,20.0,95.1,17.2,50.4,1.0,7.8,0,0,SAFE
9134.0,1650.5,3.69,126.0,70.4,5.0,19.6,92.5,17.4,53.4,1.0,8.2,0,0,SAFE
8107.0,1629.0,3.9,122.8,66.2,4.7,19.5,97.1,16.9,46.6,1.0,9.3,0,0,SAFE
9078.5,1643.5,3.58,120.4,67.2,4.7,18.2,106.8,18.6,55.1,1.0,8.1,0,0,SAFE
4998.5,407.2,2.5,122.9,120.0,4.4,33.0,90.4,23.6,34.8,1.0,7.7,1,3,OVERLOAD
4414.5,1273.6,2.51,116.2,92.3,4.9,30.9,106.9,26.3,34.4,1.0,8.3,1,3,OVERLOAD
6710.0,1620.1,4.25,121.6,77.3,4.7,18.1,94.6,26.3,49.4,1.0,7.4,0,0,SAFE
8082.5,1636.2,4.25,123.5,66.3,5.5,19.0,96.8,17.2,46.1,1.0,9.2,0,0,SAFE
7676.0,1640.0,4.25,132.8,68.6,5.2,20.1,100.0,20.3,50.6,1.0,7.0,0,0,SAFE
10861.0,1644.5,3.76,130.3,79.7,4.5,19.5,98.8,28.5,47.2,1.0,7.1,0,0,SAFE
8442.0,1631.1,3.67,120.0,63.2,4.6,18.7,100.7,15.5,46.9,1.0,9.7,0,0,SAFE
7691.0,1652.7,4.25,120.4,70.7,4.5,19.9,100.5,20.3,50.5,1.0,7.1,0,0,SAFE
9088.0,1638.3,3.82,129.8,68.7,4.8,19.5,93.6,18.8,54.6,1.0,8.1,0,0,SAFE
7759.5,1617.8,4.25,128.1,68.7,4.3,18.3,102.2,20.9,54.4,1.0,8.6,0,0,SAFE
1922.0,1642.1,2.5,90.0,67.2,15.0,17.8,106.3,19.2,46.2,1.0,8.5,1,5,IMPELLER_DAMAGE
10623.5,1629.1,3.63,119.3,77.0,5.2,18.9,102.2,26.8,43.8,1.0,7.1,0,0,SAFE
8228.5,1655.2,3.5,122.3,61.9,4.6,21.2,99.8,18.1,44.0,1.0,8.3,0,0,SAFE
9437.0,1610.7,3.68,123.6,66.2,5.1,20.3,104.9,19.2,38.5,1.0,7.2,0,0,SAFE
3269.0,1643.0,2.5,90.0,70.1,15.0,20.2,96.4,27.8,33.3,1.0,9.7,1,5,IMPELLER_DAMAGE
4620.0,1620.9,2.5,90.0,75.9,15.0,17.8,99.8,26.6,35.0,1.0,9.3,1,5,IMPELLER_DAMAGE
4727.5,1588.4,3.96,118.5,75.2,6.1,17.1,102.0,24.0,34.9,1.0,9.0,1,5,IMPELLER_DAMAGE
10813.0,1626.7,3.98,121.3,78.2,4.4,17.3,97.1,28.1,44.7,1.0,7.5,0,0,SAFE
9434.5,1662.8,4.12,125.1,69.0,5.7,18.6,96.7,19.4,38.2,1.0,7.5,0,0,SAFE
7234.0,1639.2,3.81,126.8,71.2,5.1,20.3,92.4,22.6,55.2,1.0,8.4,0,0,SAFE
9191.5,1631.1,3.48,114.8,69.4,4.5,20.0,89.7,17.9,50.9,1.0,7.3,0,0,SAFE
8674.5,1640.7,3.54,127.7,67.5,5.3,18.1,99.4,18.2,56.5,1.0,7.8,0,0,SAFE
6946.5,1624.9,4.25,127.8,73.5,4.0,18.3,95.2,22.6,51.7,1.0,9.7,0,0,SAFE
7066.5,1616.3,3.85,120.2,79.1,5.2,18.4,93.6,25.0,59.9,1.0,8.4,0,0,SAFE
3388.0,100.0,2.5,90.0,120.0,6.0,28.9,120.0,25.9,35.7,1.0,9.0,1,3,OVERLOAD
6334.5,1654.2,3.77,110.8,72.8,4.2,20.3,98.9,25.1,41.9,1.0,8.3,0,0,SAFE
4463.0,726.4,2.5,121.3,120.0,4.6,32.3,101.0,26.6,33.9,1.0,7.9,1,3,OVERLOAD
10556.5,1641.5,3.83,122.5,70.9,4.8,18.0,97.6,25.1,41.1,1.0,8.5,0,0,SAFE
10467.0,1635.8,3.93,119.0,70.4,4.6,20.4,93.0,22.7,37.5,1.0,7.8,0,0,SAFE
5069.5,1200.6,2.5,90.0,94.1,6.2,32.2,120.0,25.2,32.3,1.0,7.8,1,4,OVERLOAD
6843.0,1619.9,4.25,123.2,77.1,4.5,20.6,104.9,24.6,46.3,1.0,9.1,0,0,SAFE
2796.0,1635.3,3.23,117.3,73.0,4.4,16.7,110.6,25.9,49.8,1.0,7.6,1,2,CAVITATION
2640.0,748.6,2.5,111.8,120.0,5.7,33.0,88.1,22.9,49.8,1.0,8.9,1,3,OVERLOAD
7484.0,1626.8,3.96,128.4,68.3,5.7,18.5,95.9,19.2,55.1,1.0,9.4,0,0,SAFE
1858.5,1569.8,3.52,110.8,68.0,4.9,22.4,100.9,20.7,45.5,1.0,8.6,1,3,OVERLOAD
3258.0,1634.7,2.61,90.0,73.1,15.0,23.0,101.1,27.8,32.8,1.0,9.9,1,5,IMPELLER_DAMAGE
3827.0,1640.2,4.12,107.1,73.4,5.0,20.2,92.6,26.8,36.9,1.0,8.2,1,5,IMPELLER_DAMAGE
4943.5,989.4,2.5,129.2,110.2,4.6,33.0,99.5,24.5,34.7,1.0,7.0,1,3,OVERLOAD
6409.0,1638.3,3.23,131.4,78.9,4.7,19.3,107.3,28.6,42.9,1.0,7.3,0,0,SAFE
6206.5,1637.2,3.6,131.6,69.0,4.9,18.9,93.6,25.6,41.6,1.0,9.1,0,0,SAFE
480.5,1212.2,2.5,132.9,88.8,5.0,26.9,102.8,19.8,50.1,1.0,7.5,1,3,OVERLOAD
1982.5,1631.7,2.86,90.0,72.0,15.0,21.1,92.0,20.4,50.9,1.0,8.5,1,5,IMPELLER_DAMAGE
1658.5,1634.5,4.03,125.8,73.8,6.2,18.6,92.0,22.1,50.9,1.0,8.9,1,5,IMPELLER_DAMAGE
2427.5,100.0,2.5,90.0,120.0,6.4,30.7,120.0,21.3,52.7,1.0,8.9,1,3,OVERLOAD
8369.0,1625.0,4.25,125.5,63.4,4.4,19.5,102.5,14.5,46.6,1.0,9.4,0,0,SAFE
8428.5,1634.4,4.25,129.1,64.6,4.6,19.7,99.5,14.4,43.6,1.0,10.0,0,0,SAFE
5141.0,100.0,2.5,90.0,120.0,4.4,33.0,120.0,26.6,31.6,1.0,8.6,1,3,OVERLOAD
1868.5,1542.0,2.57,119.9,72.0,5.0,18.8,94.6,20.1,47.2,1.0,9.1,1,3,OVERLOAD
6629.5,1629.9,4.25,122.8,80.0,4.5,18.9,89.6,28.9,48.3,1.0,8.8,0,0,SAFE
4746.5,1646.1,3.02,112.3,76.0,5.0,21.5,111.9,24.0,34.3,1.0,7.9,1,5,IMPELLER_DAMAGE
7348.0,1634.7,3.87,126.6,73.6,4.8,19.7,114.8,20.9,58.0,1.0,8.8,0,0,SAFE
2097.0,1592.1,2.5,90.0,70.6,5.9,17.9,120.0,20.7,52.7,1.0,9.7,1,3,OVERLOAD
2641.0,795.4,2.5,125.0,117.7,5.1,33.0,98.0,22.8,50.4,1.0,8.9,1,3,OVERLOAD
7486.0,1641.3,3.68,117.8,69.4,4.6,19.1,95.3,19.1,55.4,1.0,9.6,0,0,SAFE
8900.5,1624.2,3.14,115.4,64.5,4.9,18.3,103.9,18.1,57.9,1.0,8.5,0,0,SAFE
3928.5,408.2,2.5,108.2,120.0,5.6,32.2,101.6,28.3,35.1,1.0,7.6,1,3,OVERLOAD
4518.5,809.6,2.5,110.8,120.0,4.2,33.0,96.4,26.7,35.0,1.0,7.2,1,3,OVERLOAD
5306.0,507.9,2.5,124.4,120.0,4.5,33.0,99.1,23.9,30.7,1.0,8.5,1,3,OVERLOAD
4853.5,1557.9,3.12,135.2,77.1,3.8,19.3,95.9,24.0,35.2,1.0,8.5,1,3,OVERLOAD
2672.0,1581.8,3.77,121.0,76.3,5.0,21.4,109.7,23.6,49.7,1.0,9.1,0,3,SAFE
10859.5,1623.7,4.17,121.3,77.4,4.6,20.6,94.5,28.6,47.8,1.0,7.3,0,0,SAFE
7282.5,1632.6,4.07,132.6,72.8,4.1,20.4,99.5,22.0,58.7,1.0,8.4,0,0,SAFE
907.0,1646.4,2.92,122.2,66.4,5.0,19.3,101.0,22.5,43.1,1.0,8.0,1,5,IMPELLER_DAMAGE
8791.5,1633.4,3.68,123.2,71.2,5.0,19.0,96.6,16.9,59.5,1.0,9.7,0,0,SAFE
6457.5,1627.3,4.16,125.9,78.5,5.0,19.6,93.8,29.2,44.6,1.0,8.4,0,0,SAFE
6366.0,1600.4,3.85,129.6,73.7,4.9,19.8,95.4,26.9,40.7,1.0,7.2,0,0,SAFE
3501.0,191.0,2.5,136.0,120.0,4.4,33.0,98.4,24.6,32.0,1.0,7.1,1,3,OVERLOAD
1841.0,1545.8,2.73,123.5,73.8,5.0,20.0,88.2,21.3,47.7,1.0,8.2,1,3,OVERLOAD
8746.5,1644.0,4.04,123.7,69.6,5.5,19.2,92.6,16.6,59.6,1.0,8.3,0,0,SAFE
1824.0,1547.8,3.82,131.2,76.6,5.2,20.7,88.0,22.3,50.1,1.0,8.8,1,3,OVERLOAD
2739.5,357.1,2.5,121.8,120.0,3.8,33.0,102.2,24.6,49.7,1.0,8.1,1,3,OVERLOAD
6696.0,1638.0,3.65,126.6,76.6,4.8,20.4,101.8,27.5,48.6,1.0,7.0,0,0,SAFE
7408.0,1638.7,4.25,124.1,74.1,4.9,20.3,98.9,21.1,58.5,1.0,9.8,0,0,SAFE
6007.5,1629.9,4.25,124.9,75.5,5.2,20.3,98.7,25.2,47.9,1.0,7.3,0,0,SAFE
1761.0,1613.2,3.03,114.9,70.4,5.7,17.6,95.8,22.0,51.6,1.0,8.3,1,5,IMPELLER_DAMAGE
5005.5,621.9,2.5,116.8,120.0,4.8,33.0,101.2,23.7,33.9,1.0,8.1,1,3,OVERLOAD
5028.5,1400.7,3.1,113.7,83.1,3.9,28.0,93.9,24.7,35.4,1.0,7.7,1,3,OVERLOAD
10793.0,1634.7,4.25,120.7,75.5,5.1,18.9,108.4,27.5,44.0,1.0,8.3,0,0,SAFE
6839.0,1655.0,4.23,129.6,73.2,4.5,20.0,106.6,24.8,46.5,1.0,9.1,0,0,SAFE
7006.0,1638.7,4.25,133.2,74.9,5.1,19.0,96.4,25.6,57.6,1.0,8.5,0,0,SAFE
3443.5,100.0,2.5,100.0,120.0,4.0,32.1,113.5,24.8,33.4,1.0,9.0,1,3,OVERLOAD
6166.5,1623.4,4.25,122.3,73.0,4.4,18.5,98.3,25.8,39.5,1.0,10.0,0,0,SAFE
6851.5,1645.3,4.25,122.7,72.3,4.3,18.1,96.0,24.6,46.7,1.0,9.2,0,0,SAFE
10572.0,1636.3,3.07,125.0,73.3,3.8,18.8,107.9,25.2,40.5,1.0,8.2,0,0,SAFE
1530.5,1638.0,2.5,90.0,66.9,15.0,18.8,94.0,22.5,42.1,1.0,9.6,1,5,IMPELLER_DAMAGE
9064.5,1628.1,4.25,116.3,69.6,5.0,21.0,94.0,18.0,56.5,1.0,7.6,0,0,SAFE
9565.0,1620.7,4.04,121.5,67.7,4.9,18.4,102.3,21.1,40.3,1.0,10.0,0,0,SAFE
3082.5,1624.6,4.12,119.1,71.5,6.7,19.4,104.3,27.6,31.5,1.0,7.2,1,5,IMPELLER_DAMAGE
4379.0,485.0,2.5,129.8,120.0,4.1,33.0,92.0,26.8,37.7,1.0,8.8,1,3,OVERLOAD
8258.5,1628.9,3.26,126.9,66.8,4.8,16.7,109.8,16.6,43.3,1.0,8.6,0,0,SAFE
7759.0,1640.8,3.6,124.3,72.3,4.3,18.5,99.5,20.9,54.9,1.0,8.7,0,0,SAFE
4183.0,1623.6,3.8,136.0,73.9,5.9,20.6,99.4,28.2,34.2,1.0,7.6,1,2,CAVITATION
6236.0,1624.9,3.86,116.3,74.7,4.5,19.5,91.7,25.6,38.8,1.0,8.7,0,0,SAFE
2125.5,100.0,2.5,90.0,120.0,5.6,29.5,120.0,22.4,53.4,1.0,10.0,1,3,OVERLOAD
10396.5,1624.7,3.96,118.9,68.5,5.0,20.7,107.1,22.6,38.4,1.0,7.2,0,0,SAFE
4325.5,1300.2,2.5,126.7,94.1,4.7,26.9,100.3,27.3,39.6,1.0,8.9,1,3,OVERLOAD
4825.5,1659.9,3.89,122.5,68.8,5.7,16.7,91.6,24.9,34.3,1.0,7.5,1,5,IMPELLER_DAMAGE
3181.0,408.7,2.5,121.3,120.0,4.9,33.0,107.1,27.4,32.6,1.0,7.7,1,3,OVERLOAD
9222.0,1634.0,3.65,125.3,65.3,5.0,20.1,93.9,17.3,49.3,1.0,7.5,0,0,SAFE
7896.5,1635.9,4.25,128.6,64.8,4.7,20.3,107.5,20.3,49.6,1.0,7.0,0,0,SAFE
10696.0,1646.5,3.46,128.2,77.9,4.2,18.0,94.8,26.9,46.5,1.0,7.6,0,0,SAFE
3702.0,100.0,2.5,90.0,120.0,3.9,33.0,120.0,27.9,32.6,1.0,7.6,1,3,OVERLOAD
10728.0,1647.6,3.75,127.8,76.8,4.9,19.7,99.8,27.4,46.2,1.0,7.5,0,0,SAFE
4969.5,346.8,2.5,115.3,120.0,4.3,32.5,102.9,23.4,36.3,1.0,7.5,1,3,OVERLOAD
8962.5,1629.4,3.43,122.1,67.9,4.9,17.5,95.1,17.3,58.3,1.0,10.0,0,0,SAFE
3754.5,100.0,2.5,115.2,120.0,5.0,33.0,105.1,27.6,30.0,1.0,7.5,1,3,OVERLOAD
1172.5,1652.8,2.5,90.0,70.0,15.0,19.5,112.8,21.6,35.8,1.0,7.6,1,5,IMPELLER_DAMAGE
6425.5,1645.7,3.68,119.9,76.4,5.4,18.7,99.8,29.3,44.5,1.0,7.7,0,0,SAFE
5004.0,526.0,2.5,115.3,120.0,4.6,33.0,95.4,23.6,34.8,1.0,8.2,1,3,OVERLOAD
4083.5,1626.2,2.5,90.0,78.0,15.0,21.5,104.4,30.0,36.7,1.0,8.5,1,5,IMPELLER_DAMAGE
9291.5,1653.7,4.25,129.6,63.8,4.7,18.9,99.0,17.8,47.2,1.0,9.2,0,0,SAFE
9107.0,1636.5,3.91,123.3,69.2,3.9,20.8,89.6,17.8,53.1,1.0,8.0,0,0,SAFE
8738.0,1647.6,3.59,123.7,66.1,4.2,18.9,97.6,16.4,59.6,1.0,8.7,0,0,SAFE
9569.0,1625.9,3.71,118.1,69.2,4.3,19.3,104.2,21.3,39.0,1.0,9.9,0,0,SAFE
750.5,1485.7,3.12,102.5,77.1,4.9,18.9,102.4,24.5,47.7,1.0,9.5,1,3,OVERLOAD
4320.0,1498.1,3.27,125.8,77.6,4.6,20.9,100.4,27.1,39.5,1.0,8.6,1,3,OVERLOAD
5920.0,1629.2,4.25,125.1,70.7,5.5,19.1,95.6,22.3,46.4,1.0,10.0,0,0,SAFE
4523.5,890.0,2.5,121.1,116.5,5.0,33.0,94.0,26.9,34.0,1.0,7.2,1,3,OVERLOAD
2559.0,1645.8,3.48,112.6,71.2,4.9,22.0,102.9,23.7,52.8,1.0,8.5,1,4,SEAL_LEAK
624.5,1562.5,3.63,129.2,72.0,5.1,22.7,92.5,19.1,51.1,1.0,9.1,1,3,OVERLOAD
9470.5,1619.3,3.83,115.7,67.5,4.4,20.2,97.1,19.0,37.6,1.0,7.2,0,0,SAFE
583.0,1627.7,2.86,90.0,69.3,15.0,18.0,105.5,17.7,51.2,1.0,8.4,1,5,IMPELLER_DAMAGE
4125.5,1644.7,3.43,127.3,76.9,6.2,19.2,95.2,28.8,33.5,1.0,7.4,1,5,IMPELLER_DAMAGE
9356.0,1618.4,3.6,119.9,66.3,3.9,19.4,98.1,18.4,41.3,1.0,8.2,0,0,SAFE
7342.0,1626.8,4.25,121.5,72.4,4.6,19.0,103.9,21.4,59.0,1.0,9.0,0,0,SAFE
1844.0,1542.9,3.74,123.4,78.3,3.8,19.0,88.0,21.4,46.1,1.0,8.0,1,3,OVERLOAD
6404.0,1609.4,4.25,127.8,74.7,4.5,19.2,97.4,28.5,41.8,1.0,7.1,0,0,SAFE
10881.5,1631.6,4.16,125.5,79.3,5.3,20.3,97.4,28.8,48.4,1.0,7.4,0,0,SAFE
1643.0,1635.7,3.98,127.3,68.0,5.8,17.6,101.8,21.2,49.4,1.0,8.1,1,5,IMPELLER_DAMAGE
6609.0,1656.6,3.62,120.1,75.5,4.3,17.9,98.0,29.0,45.4,1.0,10.0,0,0,SAFE
3806.5,1127.3,2.5,136.0,100.1,4.6,32.5,98.4,26.3,37.0,1.0,7.8,1,3,OVERLOAD
1551.0,1639.4,2.95,90.0,71.8,15.0,18.9,95.3,22.8,45.8,1.0,9.9,1,5,IMPELLER_DAMAGE
1261.5,543.9,2.5,108.1,120.0,5.6,33.0,91.0,21.1,37.3,1.0,9.2,1,3,OVERLOAD
1827.0,1555.1,3.18,124.0,74.0,5.2,19.9,89.4,22.0,50.3,1.0,9.1,1,3,OVERLOAD
10840.0,1664.0,3.77,119.2,80.4,4.3,18.6,98.3,28.9,46.2,1.0,7.0,0,0,SAFE
3900.5,1563.7,2.99,116.4,79.6,5.5,18.6,105.0,27.8,36.1,1.0,8.3,1,3,OVERLOAD
7190.5,1622.9,3.9,127.8,74.5,4.7,18.9,94.8,22.6,51.4,1.0,7.1,0,0,SAFE
8143.5,1654.0,4.05,122.9,67.3,4.1,18.5,98.5,18.2,45.5,1.0,8.8,0,0,SAFE
1700.5,1634.6,4.12,104.7,70.1,6.5,21.5,103.5,22.1,51.1,1.0,8.4,1,5,IMPELLER_DAMAGE
4226.0,1623.2,2.5,90.0,72.5,15.0,17.8,104.6,27.3,38.9,1.0,7.4,1,5,IMPELLER_DAMAGE
3903.0,1377.6,2.5,116.8,84.2,4.7,25.4,105.8,28.1,37.0,1.0,8.4,1,3,OVERLOAD
7685.5,1644.1,4.11,118.4,72.3,4.8,19.0,111.4,20.2,50.4,1.0,7.0,0,0,SAFE
6836.0,1634.4,3.84,121.0,75.1,4.7,19.3,99.0,24.8,46.1,1.0,8.8,0,0,SAFE
7575.5,1641.3,4.04,122.9,67.8,4.8,21.1,102.2,20.6,53.5,1.0,8.9,0,0,SAFE
10333.0,1632.6,3.04,116.6,69.7,5.0,19.9,101.3,22.5,43.4,1.0,7.6,0,0,SAFE
10314.0,1628.7,3.28,125.3,73.8,4.5,20.3,95.8,23.5,46.7,1.0,8.4,0,0,SAFE
652.0,654.4,2.5,124.4,120.0,5.2,33.0,101.0,20.7,50.5,1.0,9.9,1,3,OVERLOAD
8982.5,1632.4,4.25,121.0,70.7,4.3,19.6,100.2,17.3,58.1,1.0,8.5,0,0,SAFE
1339.5,1641.6,3.46,136.0,64.9,5.1,18.4,103.8,22.5,36.2,1.0,8.8,1,2,CAVITATION
7720.5,1622.1,3.94,124.5,69.9,4.7,19.0,97.8,20.8,49.9,1.0,7.8,0,0,SAFE
6839.5,1622.6,2.95,136.0,73.5,4.7,18.1,94.4,24.6,46.1,1.0,9.1,0,0,SAFE
9266.5,1631.6,4.25,132.9,67.6,4.8,19.2,110.0,17.7,44.4,1.0,8.3,0,0,SAFE
4760.5,1617.7,3.98,113.3,69.6,5.9,19.1,93.1,24.7,34.3,1.0,7.2,1,5,IMPELLER_DAMAGE
8062.5,1618.3,3.77,128.6,67.6,5.3,21.3,101.1,18.6,45.8,1.0,9.7,0,0,SAFE
9068.0,1634.6,4.25,122.3,67.9,4.4,18.3,97.8,18.2,56.6,1.0,7.8,0,0,SAFE
8640.5,1619.4,4.25,122.9,68.2,5.7,20.3,96.1,19.0,55.7,1.0,7.6,0,0,SAFE
8460.0,1655.5,3.71,123.3,66.1,3.8,16.7,101.0,15.6,47.1,1.0,7.7,0,0,SAFE
6466.0,1629.2,4.25,125.3,80.2,4.6,18.2,102.5,29.0,44.2,1.0,8.4,0,0,SAFE
10405.0,1640.4,4.25,118.0,69.0,5.0,19.0,100.7,22.6,37.2,1.0,7.0,0,0,SAFE
9606.5,1649.1,4.25,122.9,70.6,4.9,21.2,91.5,21.2,39.1,1.0,10.0,0,0,SAFE
2146.0,100.0,2.5,90.0,120.0,5.3,32.3,120.0,23.5,53.2,1.0,9.8,1,3,OVERLOAD
10411.5,1630.2,3.89,129.5,72.8,4.3,17.4,88.4,22.4,36.8,1.0,7.1,0,0,SAFE
2458.0,100.0,2.5,90.0,120.0,5.3,32.1,120.0,22.8,51.8,1.0,9.5,1,3,OVERLOAD
809.5,481.8,2.5,119.4,120.0,4.5,33.0,105.1,23.5,47.4,1.0,10.0,1,3,OVERLOAD
6447.0,1629.5,4.25,125.2,79.4,5.0,18.5,92.0,28.6,45.0,1.0,8.0,0,0,SAFE
8834.5,1627.6,3.86,121.6,68.8,4.6,20.5,100.5,16.5,59.2,1.0,9.9,0,0,SAFE
1453.0,1651.9,3.05,136.0,68.6,5.6,20.0,110.1,23.6,44.0,1.0,8.5,1,2,CAVITATION
7886.5,1657.9,3.94,122.9,69.0,4.4,19.0,99.1,20.2,49.9,1.0,7.8,0,0,SAFE
7053.0,1631.2,3.66,124.5,78.7,4.6,20.7,109.3,25.7,58.8,1.0,9.8,0,0,SAFE
3536.0,1570.7,3.73,120.2,74.2,4.3,21.4,107.6,25.6,30.2,1.0,8.5,1,3,OVERLOAD
2884.0,1623.8,2.5,90.0,76.6,15.0,23.6,95.6,25.5,44.1,1.0,8.5,1,5,IMPELLER_DAMAGE
3413.0,100.0,2.5,90.0,120.0,4.7,32.9,120.0,25.8,33.7,1.0,9.4,1,3,OVERLOAD
8821.5,1632.3,3.93,132.8,65.2,4.9,18.5,102.8,16.5,58.8,1.0,9.9,0,0,SAFE
4896.5,1520.8,3.76,129.6,72.6,4.3,23.5,98.0,25.0,36.9,1.0,9.1,1,3,OVERLOAD
6350.0,1613.7,4.25,130.4,75.1,4.9,18.3,103.6,27.0,40.6,1.0,7.7,0,0,SAFE
1618.5,1627.4,4.12,105.1,67.0,5.1,19.7,97.2,21.0,50.6,1.0,8.4,1,5,IMPELLER_DAMAGE
7848.0,1622.7,2.97,120.1,70.3,5.4,19.5,98.5,19.9,54.8,1.0,7.6,0,0,SAFE
645.0,770.2,2.5,101.7,118.1,4.4,33.0,96.5,19.7,51.3,1.0,10.0,1,3,OVERLOAD
3036.5,1605.7,3.8,129.8,72.8,4.2,16.7,88.0,28.2,34.8,1.0,7.1,1,5,IMPELLER_DAMAGE
1097.0,1629.3,3.82,124.9,67.2,5.1,19.3,109.7,21.4,39.3,1.0,8.4,1,2,CAVITATION
4084.0,1641.3,2.5,90.0,77.7,15.0,16.7,108.5,30.0,36.7,1.0,8.7,1,5,IMPELLER_DAMAGE
3882.0,1622.3,2.78,117.7,71.9,3.8,18.6,108.6,27.9,34.7,1.0,7.9,1,4,SEAL_LEAK
4043.5,1647.2,2.5,90.0,74.3,15.0,20.8,115.5,29.0,38.0,1.0,9.7,1,5,IMPELLER_DAMAGE
7419.0,1608.7,3.66,127.0,70.6,4.7,20.1,103.8,21.5,58.8,1.0,9.6,0,0,SAFE
9165.5,1611.8,3.86,122.2,66.9,4.6,17.9,103.3,17.0,51.9,1.0,7.9,0,0,SAFE
10421.5,1634.5,4.2,128.3,73.5,5.2,20.5,107.3,22.7,37.5,1.0,7.5,0,0,SAFE
9775.5,1635.4,4.25,126.5,64.6,4.0,20.9,111.1,21.8,37.6,1.0,9.9,0,0,SAFE
9573.0,1628.8,3.5,120.7,66.2,4.8,21.2,95.4,20.7,39.6,1.0,10.0,0,0,SAFE
937.5,1558.7,3.82,133.8,77.6,3.8,22.5,111.1,22.3,45.6,1.0,7.2,1,3,OVERLOAD
2582.0,1252.2,2.5,119.6,91.2,5.1,28.1,97.5,24.5,49.5,1.0,9.0,1,3,OVERLOAD
7878.0,1642.0,3.28,122.2,70.7,4.9,19.2,101.4,19.6,53.4,1.0,7.6,0,0,SAFE
