time,rpm,pressure,flow_rate,temperature,vibration,current,noise,ambient_temp,humidity,fluid_viscosity,external_vibration,failure,failure_type,failure_transition
6341.500,1643.700,3.860,133.000,71.300,5.500,18.300,101.800,26.000,40.700,1.000,8.000,0,0,
6342.000,1644.800,4.130,126.000,77.200,4.100,16.800,101.900,26.000,40.900,1.000,8.000,0,0,
6342.500,1631.600,3.570,125.000,74.000,4.400,17.900,101.400,26.100,40.900,1.000,8.100,0,0,
6343.000,1631.000,3.970,131.100,76.500,4.200,19.400,101.800,26.300,40.900,1.000,8.100,0,0,
6343.500,1644.300,4.250,126.500,75.100,4.500,18.900,97.300,26.200,41.100,1.000,8.000,0,0,
6344.000,1620.900,4.250,127.000,73.300,5.100,18.300,93.000,26.000,40.600,1.000,7.900,0,0,
6344.500,1646.800,3.890,124.600,75.800,4.000,20.700,97.900,26.000,40.700,1.000,7.800,0,0,
6345.000,1638.200,4.200,123.500,70.300,4.800,18.800,100.900,25.900,40.300,1.000,8.000,0,0,
6345.500,1638.500,3.550,113.300,72.000,4.800,17.600,96.900,26.000,40.300,1.000,8.100,0,0,
6346.000,1646.400,3.680,124.300,74.500,4.800,19.300,99.100,26.200,40.800,1.000,7.900,0,0,
6346.500,1625.400,3.540,129.300,71.400,4.000,19.500,99.800,26.200,41.200,1.000,8.000,0,0,
6347.000,1636.200,4.070,134.200,77.100,5.200,19.500,102.100,26.400,41.000,1.000,8.100,0,0,
6347.500,1634.900,4.250,125.600,75.900,4.800,18.700,99.000,26.500,41.500,1.000,7.900,0,0,
6348.000,1632.700,4.250,128.200,73.400,4.600,18.700,100.600,26.700,41.200,1.000,7.800,0,0,
6348.500,1624.300,3.310,126.200,76.300,5.200,20.600,98.100,26.700,40.900,1.000,7.900,0,0,
6349.000,1640.800,4.030,120.600,77.700,4.500,19.200,105.500,26.700,40.500,1.000,7.800,0,0,
6349.500,1625.700,4.250,136.000,70.900,4.700,20.600,97.400,26.800,40.800,1.000,7.600,0,0,
6350.000,1613.700,4.250,130.400,75.100,4.900,18.300,103.600,27.000,40.600,1.000,7.700,0,0,
6350.500,1622.600,3.770,122.500,77.700,4.700,17.200,99.000,26.800,40.700,1.000,7.600,0,0,
6351.000,1634.100,4.250,129.800,77.000,4.900,19.700,97.300,26.900,40.600,1.000,7.400,0,0,
6351.500,1649.700,3.180,130.000,75.600,4.900,19.700,101.600,26.900,40.900,1.000,7.400,0,0,
6352.000,1626.800,4.200,127.100,75.700,5.200,18.200,95.500,26.900,40.500,1.000,7.300,0,0,
6352.500,1645.800,3.590,129.800,74.900,4.500,18.000,101.300,26.800,40.500,1.000,7.200,0,0,
6353.000,1646.100,4.250,121.000,74.300,4.900,18.100,99.700,26.800,40.700,1.000,7.300,0,0,
6353.500,1627.900,4.250,124.100,73.800,4.700,20.800,99.500,26.800,40.800,1.000,7.400,0,0,
6354.000,1648.300,3.070,127.000,74.500,4.800,19.900,95.400,26.800,41.000,1.000,7.500,0,0,
6354.500,1645.600,4.250,127.500,76.800,4.400,19.900,103.100,26.700,40.900,1.000,7.500,0,0,
6355.000,1648.300,4.100,118.600,76.000,5.100,19.300,108.800,26.800,40.500,1.000,7.600,0,0,
6355.500,1619.400,4.250,117.000,73.500,4.300,18.300,99.700,26.700,40.400,1.000,7.700,0,0,
6356.000,1656.200,3.200,133.400,76.400,4.700,20.100,93.600,26.800,40.800,1.000,7.700,0,0,
6356.500,1632.500,4.250,126.200,74.000,4.900,20.500,102.100,26.800,41.200,1.000,7.700,0,0,
6357.000,1628.300,4.250,128.900,73.500,4.800,17.900,102.600,26.900,40.800,1.000,7.700,0,0,
6357.500,1638.000,4.250,135.600,72.000,3.800,18.300,108.500,26.800,40.800,1.000,7.800,0,0,
6358.000,1626.300,4.250,125.200,74.400,4.700,19.700,105.400,26.800,41.100,1.000,7.800,0,0,
6358.500,1633.400,4.150,114.500,76.300,5.000,17.800,96.300,26.700,41.000,1.000,7.700,0,0,
6359.000,1637.800,4.250,131.700,72.900,5.000,21.800,102.000,26.500,40.600,1.000,7.700,0,0,
6359.500,1625.900,3.940,124.300,73.000,5.000,17.400,103.700,26.700,40.500,1.000,7.600,0,0,
6360.000,1625.500,4.190,122.200,75.200,4.500,19.700,90.700,26.600,40.200,1.000,7.500,0,0,
6360.500,1622.000,4.120,123.000,71.900,5.300,19.000,96.600,26.800,40.400,1.000,7.600,0,0,
6361.000,1624.700,3.580,120.100,77.700,5.500,18.500,99.000,26.600,40.700,1.000,7.700,0,0,
6361.500,1656.900,3.950,128.300,72.900,4.400,18.400,93.100,26.700,40.400,1.000,7.500,0,0,
6362.000,1626.000,3.800,127.400,72.300,5.100,18.300,101.800,26.700,40.700,1.000,7.600,0,0,
6362.500,1617.100,3.460,117.700,76.900,5.100,18.500,97.100,26.800,41.100,1.000,7.400,0,0,
6363.000,1647.700,3.540,125.000,71.700,4.600,18.000,95.000,26.700,40.800,1.000,7.300,0,0,
6363.500,1626.300,3.860,124.000,73.200,4.500,17.100,96.200,26.700,40.700,1.000,7.200,0,0,
6364.000,1638.700,4.250,129.800,74.000,4.400,19.100,98.300,26.600,40.800,1.000,7.300,0,0,
6364.500,1624.200,3.760,118.600,73.200,4.300,21.000,96.100,26.700,41.200,1.000,7.200,0,0,
6365.000,1636.600,4.070,131.600,75.900,4.500,17.900,102.600,26.900,40.800,1.000,7.100,0,0,
6365.500,1621.300,3.870,128.600,73.800,4.700,19.000,100.500,26.800,40.400,1.000,7.300,0,0,
6366.000,1600.400,3.850,129.600,73.700,4.900,19.800,95.400,26.900,40.700,1.000,7.200,0,0,
6366.500,1640.500,4.250,121.900,75.200,5.000,20.300,97.000,26.900,40.900,1.000,7.300,0,0,
6367.000,1615.100,3.950,126.800,74.500,4.400,19.600,99.300,26.800,41.400,1.000,7.200,0,0,
6367.500,1635.500,4.250,124.200,75.000,5.100,20.600,99.200,27.000,41.000,1.000,7.300,0,0,
6368.000,1606.400,4.010,126.000,72.600,4.500,19.000,96.200,27.100,41.000,1.000,7.100,0,0,
6368.500,1629.600,3.840,123.300,76.100,4.300,19.900,104.400,27.100,40.700,1.000,7.300,0,0,
6369.000,1634.800,4.250,134.000,75.100,5.000,20.200,98.700,27.300,40.900,1.000,7.200,0,0,
6369.500,1649.000,3.690,131.000,73.500,4.500,18.000,95.000,27.300,41.100,1.000,7.300,0,0,
6370.000,1624.600,3.940,126.600,76.700,4.700,20.000,104.500,27.300,41.200,1.000,7.300,0,0,
6370.500,1633.900,3.910,125.700,76.100,4.200,20.400,99.700,27.200,41.000,1.000,7.300,0,0,
6371.000,1622.100,4.100,123.600,74.200,4.900,21.800,100.900,27.400,40.600,1.000,7.300,0,0,
6371.500,1638.300,3.500,117.200,77.500,4.600,20.000,98.000,27.300,40.900,1.000,7.200,0,0,
6372.000,1638.200,3.600,118.900,74.000,4.300,19.900,96.700,27.100,41.400,1.000,7.100,0,0,
6372.500,1615.100,3.680,107.500,73.100,4.700,18.800,97.500,27.200,41.700,1.000,7.200,0,0,
6373.000,1647.000,3.870,123.500,76.800,4.100,19.100,105.800,27.200,41.700,1.000,7.200,0,0,
6373.500,1637.000,3.150,136.000,75.600,4.900,18.900,101.100,27.000,41.300,1.000,7.300,0,0,
6374.000,1614.400,4.250,128.700,75.800,5.100,18.600,95.200,27.200,41.500,1.000,7.400,0,0,
6374.500,1636.000,4.250,128.800,74.400,4.000,19.900,104.000,27.100,42.000,1.000,7.300,0,0,
6375.000,1639.800,3.810,125.700,73.100,4.600,19.700,89.900,27.300,42.100,1.000,7.400,0,0,
6375.500,1634.400,3.290,129.900,74.400,4.500,19.600,103.500,27.200,42.000,1.000,7.400,0,0,
6376.000,1642.900,3.500,125.300,74.500,4.300,19.300,96.000,27.400,41.500,1.000,7.300,0,0,
6376.500,1643.300,4.250,126.100,77.400,3.800,19.600,88.000,27.300,41.700,1.000,7.400,0,0,
6377.000,1637.200,4.250,133.600,77.300,4.600,19.800,99.800,27.200,41.700,1.000,7.300,0,0,
6377.500,1646.900,3.370,127.700,78.700,5.200,19.200,106.400,27.300,42.000,1.000,7.200,0,0,
6378.000,1642.700,4.250,117.400,72.900,4.700,19.300,98.400,27.200,42.200,1.000,7.200,0,0,
6378.500,1642.700,3.210,121.400,75.000,5.300,18.000,99.900,27.000,42.500,1.000,7.200,0,0,
6379.000,1621.600,4.070,115.500,79.500,5.300,18.400,93.200,27.000,43.000,1.000,7.000,0,0,
6379.500,1636.700,4.050,126.800,77.200,5.300,19.000,107.900,26.900,42.500,1.000,7.000,0,0,
6380.000,1630.100,3.120,124.400,76.500,4.800,19.300,96.000,27.100,42.700,1.000,7.100,0,0,
6380.500,1633.300,4.020,126.300,75.900,4.400,20.300,93.900,27.000,42.700,1.000,7.200,0,0,
6381.000,1629.100,4.250,113.900,77.200,4.700,19.500,96.200,26.900,42.400,1.000,7.000,0,0,
6381.500,1631.000,3.240,131.500,73.200,5.300,19.300,100.600,26.800,42.000,1.000,7.100,0,0,
6382.000,1625.300,3.470,127.600,77.700,4.600,17.900,90.400,26.900,42.400,1.000,7.100,0,0,
6382.500,1636.500,3.740,120.100,74.300,4.600,18.700,88.100,27.000,42.800,1.000,7.000,0,0,
6383.000,1657.600,4.250,114.700,72.500,4.600,20.100,95.800,27.100,42.500,1.000,7.100,0,0,
6383.500,1625.900,3.670,123.300,76.600,3.900,19.000,108.700,27.300,42.100,1.000,7.000,0,0,
6384.000,1634.300,3.830,119.300,75.400,4.200,19.000,96.200,27.400,42.000,1.000,7.000,0,0,
6384.500,1626.800,3.730,124.600,76.100,4.500,19.400,103.500,27.600,42.200,1.000,7.100,0,0,
6385.000,1638.400,4.020,129.900,78.300,3.900,18.900,104.600,27.600,42.300,1.000,7.200,0,0,
6385.500,1635.300,4.020,120.900,73.700,4.400,18.500,97.700,27.700,42.500,1.000,7.200,0,0,
6386.000,1624.100,4.130,120.300,72.100,4.500,19.100,107.100,27.900,42.300,1.000,7.200,0,0,
6386.500,1637.200,3.590,121.000,73.800,4.700,18.500,99.200,28.000,42.600,1.000,7.100,0,0,
6387.000,1619.900,3.960,110.300,76.500,4.300,20.000,95.200,28.100,42.300,1.000,7.100,0,0,
6387.500,1629.400,4.250,131.700,75.400,4.700,19.400,103.400,28.000,42.300,1.000,7.000,0,0,
6388.000,1633.500,4.070,121.400,78.800,4.600,18.300,96.000,28.000,42.200,1.000,7.100,0,0,
6388.500,1647.600,3.450,121.800,76.500,5.000,18.600,98.900,27.900,42.300,1.000,7.200,0,0,
6389.000,1630.700,3.970,130.600,72.000,4.200,17.300,99.500,27.900,41.900,1.000,7.300,0,0,
6389.500,1601.800,4.250,118.300,73.100,3.800,20.000,96.800,28.100,42.300,1.000,7.200,0,0,
6390.000,1623.400,4.120,120.000,75.900,4.400,20.800,108.100,28.300,42.400,1.000,7.100,0,0,
6390.500,1640.800,4.250,122.600,73.800,3.900,19.300,109.700,28.300,41.900,1.000,7.200,0,0,
6391.000,1619.300,4.250,128.300,76.400,4.800,18.800,111.100,28.500,41.600,1.000,7.100,0,0,
6391.500,1591.900,3.380,116.300,77.000,5.100,19.400,88.500,28.600,42.100,1.000,7.100,0,0,
6392.000,1634.100,4.250,121.900,77.800,4.800,19.300,95.700,28.800,42.300,1.000,7.000,0,0,
6392.500,1645.200,3.600,126.400,77.500,4.700,18.900,93.100,28.900,42.100,1.000,7.000,0,0,
6393.000,1625.800,4.040,117.500,76.500,5.000,18.900,104.700,29.000,42.500,1.000,7.000,0,0,
6393.500,1621.300,3.670,125.900,76.200,4.800,18.000,100.800,28.800,42.100,1.000,7.000,0,0,
6394.000,1640.200,4.160,134.400,76.600,4.500,19.300,96.300,28.700,42.500,1.000,7.000,0,0,
6394.500,1627.700,3.510,127.000,74.900,5.500,18.000,104.600,28.800,43.000,1.000,7.000,0,0,
6395.000,1637.200,4.250,115.900,77.600,4.100,19.100,99.500,28.700,43.100,1.000,7.000,0,0,
6395.500,1654.600,4.250,131.700,77.600,4.600,19.300,102.400,28.600,43.400,1.000,7.100,0,0,
6396.000,1648.500,3.920,125.000,77.100,5.100,19.000,105.500,28.700,43.000,1.000,7.200,0,0,
6396.500,1623.100,4.070,120.600,76.200,4.400,19.200,88.000,28.700,42.700,1.000,7.200,0,0,
6397.000,1616.100,3.030,122.700,75.400,5.200,18.100,100.500,28.800,43.100,1.000,7.100,0,0,
6397.500,1627.100,3.840,114.900,80.800,5.400,19.800,93.700,28.700,43.000,1.000,7.200,0,0,
6398.000,1630.400,3.650,123.500,75.700,4.900,19.400,109.500,28.600,42.600,1.000,7.300,0,0,
6398.500,1621.400,4.050,127.200,79.900,4.400,19.300,99.300,28.500,42.100,1.000,7.400,0,0,
6399.000,1650.700,2.950,124.800,75.900,5.200,18.800,98.800,28.500,42.500,1.000,7.300,0,0,
6399.500,1643.300,4.250,126.500,76.200,4.900,17.800,109.400,28.600,42.000,1.000,7.200,0,0,
6400.000,1619.700,4.220,130.600,77.300,4.200,20.200,96.600,28.500,41.600,1.000,7.100,0,0,
6400.500,1655.800,3.850,131.600,73.300,5.100,17.500,101.300,28.700,41.800,1.000,7.200,0,0,
6401.000,1622.600,4.250,123.300,77.700,4.000,17.600,100.600,28.500,41.900,1.000,7.000,0,0,
6401.500,1652.400,3.330,128.400,76.800,5.200,19.300,106.200,28.300,41.400,1.000,7.100,0,0,
6402.000,1629.500,3.850,125.600,77.200,4.900,19.500,98.200,28.300,41.300,1.000,7.000,0,0,
6402.500,1626.800,4.160,129.300,75.600,5.000,18.800,92.500,28.500,41.800,1.000,7.000,0,0,
6403.000,1627.200,4.090,122.000,76.900,4.600,18.800,107.400,28.300,41.500,1.000,7.000,0,0,
6403.500,1649.900,4.070,129.300,72.500,5.000,21.900,89.000,28.400,41.300,1.000,7.000,0,0,
6404.000,1609.400,4.250,127.800,74.700,4.500,19.200,97.400,28.500,41.800,1.000,7.100,0,0,
6404.500,1630.200,4.250,133.200,78.000,4.900,18.500,101.500,28.600,41.900,1.000,7.300,0,0,
6405.000,1640.000,3.830,126.100,75.300,4.900,19.100,97.400,28.700,42.300,1.000,7.200,0,0,
6405.500,1640.900,3.910,125.000,76.700,4.400,20.500,98.300,28.900,42.800,1.000,7.000,0,0,
6406.000,1614.700,4.250,136.000,77.900,4.000,19.100,89.000,28.800,42.600,1.000,7.000,0,0,
6406.500,1631.900,4.210,117.200,77.100,4.600,19.900,101.200,28.600,42.400,1.000,7.000,0,0,
6407.000,1632.700,4.250,115.200,80.400,5.100,20.200,101.700,28.400,42.500,1.000,7.000,0,0,
6407.500,1624.000,3.870,129.200,74.300,5.000,17.200,100.700,28.300,42.600,1.000,7.100,0,0,
6408.000,1651.100,3.930,124.200,75.800,4.600,18.000,97.700,28.500,43.000,1.000,7.000,0,0,
6408.500,1638.500,4.250,127.800,77.400,4.900,17.900,100.100,28.600,42.600,1.000,7.200,0,0,
6409.000,1638.300,3.230,131.400,78.900,4.700,19.300,107.300,28.600,42.900,1.000,7.300,0,0,
6409.500,1630.700,4.080,130.300,75.600,4.400,19.600,93.100,28.500,42.900,1.000,7.200,0,0,
6410.000,1628.500,3.780,115.800,77.900,4.700,18.200,93.200,28.600,43.200,1.000,7.000,0,0,
6410.500,1628.100,3.940,128.500,82.000,5.500,19.800,104.800,28.400,43.400,1.000,7.000,0,0,
6411.000,1629.000,3.520,127.500,75.200,5.200,19.800,95.400,28.500,43.600,1.000,7.000,0,0,
6411.500,1617.900,3.810,133.900,75.300,4.200,18.700,102.100,28.400,44.000,1.000,7.100,0,0,
6412.000,1651.200,3.490,125.500,75.800,4.400,18.200,91.300,28.500,44.300,1.000,7.100,0,0,
6412.500,1640.500,4.250,129.500,75.900,4.200,20.200,103.500,28.700,44.700,1.000,7.000,0,0,
6413.000,1657.300,4.200,127.900,79.400,4.400,18.100,96.700,28.900,44.400,1.000,7.100,0,0,
6413.500,1615.500,4.250,124.900,77.000,5.200,19.800,97.900,28.900,44.100,1.000,7.200,0,0,
6414.000,1634.300,3.080,135.000,79.200,4.400,20.800,101.700,29.000,44.400,1.000,7.200,0,0,
6414.500,1651.000,3.200,117.700,80.700,5.300,20.700,102.900,29.000,44.700,1.000,7.400,0,0,
6415.000,1620.800,3.260,126.800,73.700,5.100,19.800,101.800,28.900,44.400,1.000,7.200,0,0,
6415.500,1642.300,3.090,130.500,77.700,5.000,19.300,98.200,29.000,44.400,1.000,7.200,0,0,
6416.000,1640.400,3.470,119.200,79.900,4.600,20.900,97.700,29.000,44.100,1.000,7.300,0,0,
6416.500,1626.200,3.420,122.800,73.300,4.200,20.800,100.000,29.200,44.500,1.000,7.400,0,0,
6417.000,1619.700,4.250,128.300,75.700,5.000,19.000,101.400,29.000,44.100,1.000,7.600,0,0,
6417.500,1653.700,4.250,115.700,74.900,5.400,19.100,91.400,29.100,44.400,1.000,7.700,0,0,
6418.000,1652.700,4.250,127.800,75.900,5.200,19.600,101.300,29.300,44.700,1.000,7.800,0,0,
6418.500,1643.300,4.220,131.000,79.500,5.000,17.700,100.200,29.300,44.300,1.000,7.700,0,0,
6419.000,1635.400,4.020,121.800,75.900,4.300,18.900,89.100,29.300,44.200,1.000,7.700,0,0,
6419.500,1626.000,3.850,121.600,77.700,4.300,19.100,105.100,29.200,44.500,1.000,7.600,0,0,
6420.000,1624.200,4.250,126.800,81.500,4.100,19.000,98.300,29.200,44.600,1.000,7.700,0,0,
6420.500,1617.000,4.250,128.400,79.500,4.700,19.200,103.000,29.100,44.400,1.000,7.800,0,0,
6421.000,1622.800,3.520,118.100,78.800,4.000,18.900,88.400,29.100,44.700,1.000,7.700,0,0,
6421.500,1625.600,3.590,122.100,76.700,4.700,19.200,100.200,29.200,44.800,1.000,7.500,0,0,
6422.000,1627.300,4.250,125.600,79.100,4.800,19.200,100.800,29.200,44.600,1.000,7.700,0,0,
6422.500,1638.900,4.250,119.000,78.200,4.600,19.400,104.000,29.100,44.800,1.000,7.500,0,0,
6423.000,1635.600,4.000,127.100,78.000,5.000,19.400,99.600,29.200,45.200,1.000,7.700,0,0,
6423.500,1641.400,4.250,113.800,78.800,5.100,21.200,103.700,29.300,44.800,1.000,7.700,0,0,
6424.000,1646.700,3.520,120.900,80.600,4.900,20.000,97.900,29.200,45.000,1.000,7.600,0,0,
6424.500,1645.500,3.800,120.200,75.100,4.300,18.600,94.000,29.000,45.200,1.000,7.700,0,0,
6425.000,1643.700,4.020,119.900,76.700,4.400,18.200,102.900,29.100,44.900,1.000,7.600,0,0,
6425.500,1645.700,3.680,119.900,76.400,5.400,18.700,99.800,29.300,44.500,1.000,7.700,0,0,
6426.000,1647.500,3.810,125.000,77.200,4.200,17.800,98.600,29.300,44.800,1.000,7.600,0,0,
6426.500,1653.100,3.150,125.700,77.500,5.000,18.800,97.500,29.100,44.600,1.000,7.700,0,0,
6427.000,1635.700,4.250,126.300,73.900,4.900,19.600,98.900,29.000,44.800,1.000,7.600,0,0,
6427.500,1631.700,4.250,110.500,78.300,4.000,20.900,100.000,29.000,45.200,1.000,7.500,0,0,
6428.000,1629.800,3.520,123.100,78.100,4.600,17.800,102.800,28.900,45.100,1.000,7.600,0,0,
6428.500,1645.200,3.980,126.200,78.100,5.100,19.600,95.500,28.800,45.400,1.000,7.700,0,0,
6429.000,1624.000,3.810,131.200,80.000,5.300,20.400,100.200,28.900,45.600,1.000,7.700,0,0,
6429.500,1642.200,4.250,134.200,79.700,4.800,19.100,109.000,28.900,45.600,1.000,7.800,0,0,
6430.000,1650.700,3.570,124.500,77.000,5.100,18.700,96.400,28.900,45.900,1.000,7.900,0,0,
6430.500,1650.800,4.250,112.100,78.500,4.200,19.700,102.400,28.700,45.600,1.000,7.900,0,0,
6431.000,1642.500,3.830,116.900,78.700,4.200,17.400,102.500,28.900,45.100,1.000,7.800,0,0,
6431.500,1617.100,4.110,121.800,78.100,5.100,17.400,97.600,28.900,45.100,1.000,8.000,0,0,
6432.000,1636.800,3.250,118.200,75.300,4.500,19.300,103.500,28.900,45.400,1.000,7.900,0,0,
6432.500,1623.800,4.250,117.300,80.700,5.400,20.900,98.100,29.000,45.600,1.000,8.000,0,0,
6433.000,1619.400,4.250,123.500,79.800,5.400,20.500,105.500,29.100,45.600,1.000,8.000,0,0,
6433.500,1620.700,3.950,122.500,76.100,4.300,18.500,103.200,29.200,45.500,1.000,8.000,0,0,
6434.000,1633.200,3.460,125.800,78.400,5.000,18.700,95.400,29.200,45.100,1.000,8.100,0,0,
6434.500,1646.500,4.250,130.200,78.200,4.700,18.000,98.100,29.200,45.000,1.000,8.200,0,0,
6435.000,1640.700,2.820,120.000,77.900,4.200,20.100,94.100,29.400,44.600,1.000,8.200,0,0,
6435.500,1636.300,3.230,127.600,76.700,4.900,17.900,99.600,29.300,44.700,1.000,8.200,0,0,
6436.000,1640.800,4.250,121.800,80.100,4.200,20.900,106.100,29.300,45.200,1.000,8.300,0,0,
6436.500,1624.800,4.250,129.900,77.600,4.500,18.800,93.800,29.300,44.800,1.000,8.200,0,0,
6437.000,1649.900,2.830,120.600,78.300,4.800,19.900,89.000,29.400,45.000,1.000,8.300,0,0,
6437.500,1652.500,4.250,125.600,72.900,4.800,19.000,96.800,29.300,44.600,1.000,8.200,0,0,
6438.000,1640.700,4.250,127.400,77.700,4.500,19.700,96.000,29.200,44.300,1.000,8.300,0,0,
6438.500,1620.400,4.250,133.200,77.800,4.800,19.000,101.600,29.300,44.100,1.000,8.300,0,0,
6439.000,1642.200,4.020,121.700,75.300,5.300,19.800,105.600,29.200,44.300,1.000,8.300,0,0,
6439.500,1631.000,4.250,128.900,78.400,4.600,20.700,90.300,29.100,44.200,1.000,8.200,0,0,
6440.000,1637.300,4.200,118.900,76.900,5.200,18.800,98.300,29.000,44.600,1.000,8.200,0,0,
6440.500,1633.500,3.940,128.100,79.500,4.400,19.300,95.200,28.900,44.500,1.000,8.200,0,0,
6441.000,1660.300,4.180,124.900,76.300,4.300,19.200,99.400,28.900,44.600,1.000,8.300,0,0,
6441.500,1639.800,4.250,123.900,78.400,5.100,19.600,96.800,29.000,44.700,1.000,8.300,0,0,
6442.000,1634.600,4.110,113.300,77.500,4.900,18.900,103.800,28.800,44.800,1.000,8.400,0,0,
6442.500,1637.200,3.940,115.700,78.000,5.200,18.400,96.000,28.700,45.300,1.000,8.200,0,0,
6443.000,1655.200,4.030,128.300,77.900,4.100,18.000,107.700,28.800,45.100,1.000,8.100,0,0,
6443.500,1649.100,3.000,131.400,79.400,4.500,19.500,105.300,28.800,44.900,1.000,8.100,0,0,
6444.000,1643.000,4.250,121.500,76.500,4.900,18.900,96.700,28.700,44.400,1.000,7.900,0,0,
6444.500,1644.000,3.940,123.400,75.000,5.000,17.900,100.800,28.600,44.800,1.000,8.000,0,0,
6445.000,1654.300,3.950,121.000,80.700,4.800,20.400,94.000,28.700,44.400,1.000,8.100,0,0,
6445.500,1609.600,4.080,127.300,77.000,4.200,17.700,93.300,28.500,44.100,1.000,8.200,0,0,
6446.000,1661.600,3.340,123.300,77.000,4.900,20.900,103.500,28.500,44.500,1.000,8.000,0,0,
6446.500,1637.200,4.130,134.000,80.600,4.900,19.100,98.600,28.400,44.600,1.000,8.000,0,0,
6447.000,1629.500,4.250,125.200,79.400,5.000,18.500,92.000,28.600,45.000,1.000,8.000,0,0,
6447.500,1633.300,3.830,131.100,76.600,4.300,18.700,93.600,28.500,44.800,1.000,8.100,0,0,
6448.000,1612.100,4.250,130.100,76.700,5.100,20.300,94.500,28.700,44.700,1.000,8.300,0,0,
6448.500,1643.600,4.030,132.600,82.900,4.600,19.300,105.700,28.500,44.800,1.000,8.400,0,0,
6449.000,1618.000,3.600,125.200,79.600,4.500,19.600,98.000,28.300,44.400,1.000,8.200,0,0,
6449.500,1641.800,3.680,130.100,77.800,4.400,20.400,99.200,28.500,44.100,1.000,8.400,0,0,
6450.000,1655.700,3.550,132.700,76.800,4.900,19.400,98.200,28.500,44.400,1.000,8.200,0,0,
6450.500,1647.500,4.110,122.300,75.700,5.500,20.400,105.800,28.500,44.600,1.000,8.400,0,0,
6451.000,1630.700,4.250,118.100,73.500,5.000,19.300,96.800,28.500,44.500,1.000,8.400,0,0,
6451.500,1636.400,3.660,132.500,75.000,4.800,18.900,105.900,28.700,44.300,1.000,8.400,0,0,
6452.000,1654.500,3.990,121.100,77.400,4.800,18.700,106.200,28.800,44.500,1.000,8.400,0,0,
6452.500,1633.000,4.070,120.100,78.800,4.800,20.900,100.900,29.000,44.700,1.000,8.400,0,0,
6453.000,1637.600,3.130,126.400,76.600,5.600,18.600,106.300,28.800,45.100,1.000,8.300,0,0,
6453.500,1639.500,3.890,122.800,80.700,5.000,17.600,100.300,28.900,45.100,1.000,8.500,0,0,
6454.000,1641.900,4.250,130.500,78.900,4.400,19.200,104.500,29.000,44.800,1.000,8.300,0,0,
6454.500,1625.800,4.250,126.500,77.700,4.300,21.100,95.100,28.900,44.600,1.000,8.300,0,0,
6455.000,1629.000,3.140,124.300,78.400,5.100,20.900,103.900,28.800,44.700,1.000,8.300,0,0,
6455.500,1645.500,4.250,123.900,76.100,3.900,20.200,100.200,28.700,45.200,1.000,8.500,0,0,
6456.000,1646.500,4.110,133.100,78.300,4.300,18.200,100.600,28.900,45.000,1.000,8.500,0,0,
6456.500,1637.700,3.970,124.800,76.000,4.000,19.000,97.700,29.000,44.700,1.000,8.400,0,0,
6457.000,1636.800,4.220,130.600,74.900,4.200,17.500,102.100,29.200,44.600,1.000,8.300,0,0,
6457.500,1627.300,4.160,125.900,78.500,5.000,19.600,93.800,29.200,44.600,1.000,8.400,0,0,
6458.000,1655.800,3.810,136.000,77.800,4.200,18.700,100.200,29.300,44.800,1.000,8.500,0,0,
6458.500,1612.600,3.250,120.600,78.300,4.800,20.000,97.000,29.300,44.400,1.000,8.500,0,0,
6459.000,1644.300,4.120,128.900,77.700,5.500,18.200,102.000,29.500,44.400,1.000,8.400,0,0,
6459.500,1648.100,3.180,124.000,75.900,4.800,19.400,101.800,29.400,44.300,1.000,8.200,0,0,
6460.000,1641.100,3.550,121.700,81.000,4.400,19.600,96.900,29.300,44.700,1.000,8.300,0,0,
6460.500,1646.600,4.190,128.400,78.700,5.200,18.700,106.100,29.300,44.300,1.000,8.300,0,0,
6461.000,1656.000,3.310,119.500,79.000,4.800,19.300,98.200,29.300,44.000,1.000,8.100,0,0,
6461.500,1633.700,4.130,120.200,78.100,5.300,18.400,103.000,29.100,44.000,1.000,8.100,0,0,
6462.000,1628.200,3.880,122.100,79.400,4.600,20.000,94.900,29.000,44.200,1.000,8.100,0,0,
6462.500,1622.700,3.710,121.300,72.600,4.200,19.200,107.900,29.000,44.000,1.000,8.300,0,0,
6463.000,1633.000,3.970,127.700,76.800,4.200,20.300,89.600,28.800,44.100,1.000,8.300,0,0,
6463.500,1628.700,3.930,126.400,77.900,4.700,20.700,94.300,28.700,43.900,1.000,8.300,0,0,
6464.000,1629.400,3.900,131.000,75.300,4.700,18.400,95.400,28.600,43.700,1.000,8.400,0,0,
6464.500,1629.800,3.630,128.400,77.900,4.300,19.500,94.400,28.800,43.600,1.000,8.400,0,0,
6465.000,1618.600,4.210,124.700,76.200,4.900,21.200,95.700,28.900,43.900,1.000,8.300,0,0,
6465.500,1656.100,4.250,113.400,77.600,5.100,19.500,97.000,29.000,43.800,1.000,8.200,0,0,
6466.000,1629.200,4.250,125.300,80.200,4.600,18.200,102.500,29.000,44.200,1.000,8.400,0,0,
6466.500,1645.400,4.010,118.000,73.700,5.000,20.000,104.000,28.800,44.600,1.000,8.500,0,0,
6467.000,1622.600,3.920,117.100,78.800,4.900,18.500,97.800,28.700,45.100,1.000,8.500,0,0,
6467.500,1617.400,3.790,113.300,76.800,5.000,19.000,102.400,28.700,44.600,1.000,8.500,0,0,
